/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_rrs412,aqua_rrs443,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs667,aqua_rrs678,insitu_rrs412,insitu_rrs443,insitu_rrs488,insitu_rrs531,insitu_rrs547,insitu_rrs555,insitu_rrs667,insitu_rrs678,insitu_data_source
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,unitless
/end_header
618693,20.81716700,-157.19016700,2016-08-12 22:35:04,moby260,A2016225231500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618693_B5.tgz,0.00000000,25,2567,12.22,56.17,0.048,8.466,0.01218300,0.00934800,0.00616400,0.00200100,0.00144700,0.00114200,0.00018500,0.00020700,0.01301288,0.00945191,0.00622517,0.00205243,0.00146785,0.00133852,0.00011179,0.00011704,moby
618729,20.81724700,-157.20109500,2017-02-17 00:12:09,moby262,A2017047234000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618729_B5.tgz,0.00000000,25,-1770,35.96,20.49,0.022,4.945,0.01153200,0.00886600,0.00604900,0.00206400,0.00153200,0.00123300,0.00017700,0.00019200,0.01257922,0.00940215,0.00630651,0.00212242,0.00148788,0.00135653,0.00012316,0.00012739,moby
618777,20.81716700,-157.19016700,2017-03-06 21:05:05,moby262,A2017065233000.L2_LAC.R0000032039_14337_618777.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,8730,28.93,41.81,0.013,0.833,0.01327300,0.00984300,0.00627000,0.00206300,0.00149700,0.00122000,0.00007800,0.00009200,0.01378179,0.01022968,0.00658136,0.00214031,0.00148203,0.00134524,0.00010615,0.00010905,moby
618813,20.82016500,-157.18075300,2017-03-16 00:12:05,moby262,A2017074232000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618813_B5.tgz,0.00000000,25,-2847,25.35,49.52,0.017,2.319,0.01519900,0.01116800,0.00684400,0.00223000,0.00164300,0.00131500,0.00005200,0.00005000,0.01580310,0.01125106,0.00659905,0.00214043,0.00148748,0.00135136,0.00011766,0.00012072,moby
618831,20.81836200,-157.18143900,2017-03-17 00:12:05,moby262,A2017076000500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618831_B5.tgz,0.00000000,25,-276,31.31,32.83,0.007,2.458,0.01533100,0.01118200,0.00689800,0.00229500,0.00169500,0.00136800,0.00013200,0.00012800,0.01593412,0.01144006,0.00674548,0.00220570,0.00152596,0.00138458,0.00011554,0.00011654,moby
618861,20.81716700,-157.19016700,2017-03-22 22:35:08,moby262,A2017081233000.L2_LAC.R0000032039_14337_618861.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3346,24.01,41.42,0.017,3.698,0.01440000,0.01058500,0.00642300,0.00195400,0.00137900,0.00109400,0.00010600,0.00012400,0.01796630,0.01240033,0.00740509,0.00227324,0.00157189,0.00142616,0.00012153,0.00012157,moby
618879,20.81535800,-157.17963700,2017-03-26 00:12:12,moby262,A2017085000000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618879_B5.tgz,0.00000000,25,-641,28.23,21.46,0.006,6.985,0.01555200,0.01135100,0.00712700,0.00248000,0.00184000,0.00149200,0.00021600,0.00021100,0.01691132,0.01156373,0.00694163,0.00214139,0.00147631,0.00133931,0.00012291,0.00012614,moby
618927,20.81218300,-157.18109600,2017-03-31 22:35:10,moby262,A2017090232000.L2_LAC.R0000032039_14337_618927.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2979,20.64,49.31,0.008,5.899,0.01515500,0.01114000,0.00688000,0.00234300,0.00172500,0.00139700,0.00013500,0.00012700,0.01599511,0.01125034,0.00693554,0.00219934,0.00152258,0.00138121,0.00011862,0.00011940,moby
618939,20.81295500,-157.18075300,2017-04-02 00:12:21,moby262,A2017092000500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618939_B5.tgz,0.00000000,25,-285,28.04,33.01,0.014,7.164,0.01499200,0.01102900,0.00690000,0.00228500,0.00166500,0.00129200,0.00015700,0.00015400,0.01560792,0.01103798,0.00683740,0.00215789,0.00149674,0.00136453,0.00011989,0.00012120,moby
618957,20.81183900,-157.18212600,2017-04-04 00:12:13,moby262,A2017093235500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618957_B5.tgz,0.00000000,25,-1014,25.29,7.95,0.013,4.308,0.01434800,0.01078300,0.00702200,0.00261700,0.00197800,0.00160500,0.00030600,0.00030200,0.01498762,0.01069730,0.00672863,0.00213608,0.00147744,0.00134085,0.00011444,0.00011567,moby
618999,20.81029400,-157.18324200,2017-04-07 00:12:10,moby262,A2017097002500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_618999_B5.tgz,0.00000000,25,825,31.12,56.66,0.018,4.769,0.01502600,0.01080300,0.00660400,0.00210300,0.00150500,0.00120700,0.00008800,0.00007500,0.01636244,0.01158929,0.00706626,0.00218102,0.00151397,0.00137335,0.00011819,0.00011960,moby
619029,20.81716700,-157.19016700,2017-04-09 00:12:12,moby262,A2017099001000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619029_B5.tgz,0.00000000,25,81,28.23,42.48,0.010,2.234,0.01558100,0.01117300,0.00684200,0.00218800,0.00159500,0.00128300,0.00011200,0.00012900,0.01700171,0.01185531,0.00681030,0.00219089,0.00152347,0.00138222,0.00012020,0.00012163,moby
619065,20.81716700,-157.19016700,2017-05-18 21:08:09,moby262,A2017138232000.L2_LAC.R0000032039_14337_619065.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,8170,13.88,49.72,0.018,2.530,0.01427000,0.01077400,0.00687300,0.00240400,0.00173100,0.00139000,0.00012800,0.00014700,0.01315657,0.00977338,0.00644099,0.00214885,0.00150440,0.00136924,0.00012244,0.00012425,moby
619083,20.81012300,-157.18985100,2017-05-20 00:14:06,moby262,A2017140000500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619083_B5.tgz,0.00000000,25,-418,23.87,32.47,0.018,0.400,0.01274600,0.00973400,0.00667900,0.00254800,0.00192800,0.00155500,0.00016000,0.00017500,0.01054371,0.00833274,0.00611369,0.00231467,0.00165651,0.00151464,0.00014780,0.00015468,moby
619119,20.82454200,-157.20109500,2017-05-29 00:14:02,moby262,A2017149000000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619119_B5.tgz,0.00000000,25,-782,22.10,20.73,0.008,0.993,0.01346300,0.00981700,0.00632900,0.00216500,0.00160400,0.00131400,0.00010900,0.00010400,0.01365945,0.00978061,0.00606079,0.00209159,0.00146664,0.00133511,0.00012525,0.00013081,moby
619155,20.82291100,-157.19740400,2017-06-04 22:39:04,moby262,A2017156000500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619155_B5.tgz,0.00000000,25,5282,23.24,32.47,0.007,7.433,0.01531300,0.01132900,0.00718100,0.00258200,0.00193600,0.00160400,0.00021800,0.00021200,0.01387861,0.01003148,0.00636608,0.00201873,0.00139523,0.00126372,0.00008539,0.00008796,moby
619233,20.82196700,-157.20289700,2017-06-20 22:38:09,moby262,A2017172000500.L2_LAC.R0000032039_14337_619233.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5329,22.46,32.28,0.012,1.771,0.01554900,0.01106000,0.00678900,0.00224100,0.00161500,0.00132200,0.00011700,0.00012100,0.01406380,0.01006636,0.00644004,0.00208836,0.00147144,0.00133765,0.00011093,0.00011325,moby
619299,20.81716700,-157.19016700,2017-07-06 21:08:29,moby262,A2017188000500.L2_LAC.R0000032039_14337_619299.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,10705,21.72,32.37,0.016,5.931,0.01400500,0.01035500,0.00676300,0.00250200,0.00189500,0.00160100,0.00017300,0.00018200,0.01236170,0.00898516,0.00569429,0.00201135,0.00141101,0.00128463,0.00010323,0.00010841,moby
619335,20.82548600,-157.19963500,2017-07-12 00:13:19,moby262,A2017193002500.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619335_B5.tgz,0.00000000,25,719,25.79,56.39,0.014,3.360,0.01325300,0.00980700,0.00628100,0.00215200,0.00158700,0.00122300,0.00011100,0.00009500,0.01072184,0.00832983,0.00551267,0.00200611,0.00142128,0.00129637,0.00011612,0.00012072,moby
619341,20.81716700,-157.19016700,2017-07-14 22:40:22,moby262,A2017195231500.L2_LAC.R0000032039_14337_619341.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2255,10.11,56.17,0.041,5.674,0.01322300,0.00986000,0.00619000,0.00190500,0.00135100,0.00103200,0.00008300,0.00007300,0.01323819,0.00962405,0.00583924,0.00197346,0.00137657,0.00125162,0.00009541,0.00009679,moby
619353,20.81922100,-157.20281100,2017-07-16 00:14:27,moby262,A2017197000000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619353_B5.tgz,0.00000000,25,-823,20.02,20.36,0.008,6.477,0.01391800,0.00997700,0.00615100,0.00178200,0.00119200,0.00091100,-0.00014500,-0.00013100,0.01350324,0.00968021,0.00591755,0.00201107,0.00141348,0.00128716,0.00011537,0.00011847,moby
619371,20.82789000,-157.19611600,2017-07-28 00:14:03,moby262,A2017209002500.L2_LAC.R0000032039_14337_619371.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,670,25.89,56.45,0.014,6.194,0.01465100,0.01061800,0.00672700,0.00232800,0.00171400,0.00137500,0.00012200,0.00010700,0.01397427,0.01000212,0.00612946,0.00210857,0.00147267,0.00133737,0.00011546,0.00011933,moby
619395,20.81716700,-157.19016700,2017-08-01 00:14:27,moby262,A2017213000000.L2_LAC.R0000032039_20N_20N_157W_157W.hdf_OCVAL.nc_14337_619395_B5.tgz,0.00000000,25,-825,20.36,20.46,0.010,6.490,0.01390900,0.01015000,0.00615600,0.00167800,0.00104300,0.00077300,-0.00021700,-0.00019000,0.01470080,0.01064221,0.00638683,0.00210970,0.00147043,0.00133620,0.00011488,0.00011798,moby
752985,20.81690000,-157.19734000,2017-11-16 22:34:28,moby263,A2017321002500.L2_LAC.R0000033212_16738_752985.hdf_OCVAL.nc_valtarg_B5.tgz,4.90000000,25,6657,51.21,56.46,0.017,8.475,0.01284200,0.00981400,0.00624300,0.00207800,0.00147800,0.00123900,0.00004500,0.00007500,0.01216133,0.00912659,0.00591206,0.00184037,0.00126258,0.00114279,0.00010144,0.00010908,moby
752987,20.81904000,-157.20292000,2017-11-25 00:12:03,moby263,A2017328233500.L2_LAC.R0000033212_16738_752987.hdf_OCVAL.nc_valtarg_B5.tgz,2.60000000,25,-2136,46.00,32.22,0.021,8.721,0.01154400,0.00878900,0.00603600,0.00224700,0.00168700,0.00131700,0.00021400,0.00021400,0.01111273,0.00846085,0.00574838,0.00197004,0.00138065,0.00125537,0.00010035,0.00011511,moby
752989,20.81026000,-157.19229000,2017-12-04 00:12:03,moby263,A2017337233000.L2_LAC.R0000033212_16738_752989.hdf_OCVAL.nc_valtarg_B5.tgz,6.20000000,25,-2501,46.45,41.91,0.012,9.172,0.01058300,0.00802200,0.00560400,0.00213000,0.00160400,0.00128900,0.00019000,0.00019400,0.01108259,0.00826722,0.00566060,0.00208442,0.00147111,0.00133925,0.00010781,0.00012639,moby
752991,20.81716700,-157.19016700,2017-12-23 00:11:33,moby264,A2017357000000.L2_LAC.R0000033216_14343_752991.hdf_OCVAL.nc_valtarg_B5.tgz,5.40000000,25,-631,49.74,20.55,0.011,7.161,0.00986400,0.00766500,0.00548000,0.00202400,0.00152400,0.00120800,0.00014900,0.00016000,0.01020430,0.00769198,0.00544442,0.00175266,0.00119504,0.00107866,0.00007950,0.00009098,moby
752994,20.81716700,-157.19016700,2018-01-03 00:11:33,moby264,A2018002234000.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_752994_B5.tgz,2.00000000,25,-1727,46.85,20.49,0.015,6.015,0.01077400,0.00856500,0.00574400,0.00193300,0.00141300,0.00117200,0.00011400,0.00013600,0.01301557,0.01003283,0.00632982,0.00219120,0.00152871,0.00139057,0.00012454,0.00013245,moby
752995,20.81716700,-157.19016700,2018-01-03 22:35:18,moby264,A2018004002500.L2_LAC.R0000033216_14343_752995.hdf_OCVAL.nc_valtarg_B5.tgz,2.10000000,25,6623,51.45,56.48,0.023,7.151,0.01068200,0.00846700,0.00573000,0.00197300,0.00140900,0.00126500,0.00004600,0.00005800,0.01197243,0.00921453,0.00636282,0.00220847,0.00155070,0.00141238,0.00013700,0.00014661,moby
752996,20.81716700,-157.19016700,2018-01-04 21:05:00,moby264,A2018004233000.L2_LAC.R0000033216_14343_752996.hdf_OCVAL.nc_valtarg_B5.tgz,9.10000000,25,8733,45.60,41.82,0.022,5.987,0.00993500,0.00772700,0.00538500,0.00190900,0.00142700,0.00117200,0.00009200,0.00012500,0.00915810,0.00702278,0.00495829,0.00188463,0.00134024,0.00122703,0.00012527,0.00014656,moby
752999,20.81716700,-157.19016700,2018-01-06 00:11:33,moby264,A2018006001000.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_752999_B5.tgz,2.60000000,25,111,49.61,42.08,0.021,7.187,0.00962500,0.00750600,0.00531100,0.00191800,0.00142100,0.00122200,0.00008900,0.00010200,0.01048411,0.00809124,0.00582053,0.00210389,0.00148805,0.00135689,0.00012534,0.00013770,moby
753002,20.81716700,-157.19016700,2018-01-09 22:34:34,moby264,A2018009234500.L2_LAC.R0000033216_14343_753002.hdf_OCVAL.nc_valtarg_B5.tgz,2.20000000,25,4462,46.36,7.06,0.013,2.279,0.01037600,0.00800400,0.00570300,0.00217300,0.00165800,0.00136500,0.00014000,0.00013200,0.01106489,0.00852938,0.00579023,0.00216531,0.00153077,0.00139374,0.00013661,0.00014613,moby
753005,20.81716700,-157.19016700,2018-01-12 00:12:25,moby264,A2018011233500.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_753005_B5.tgz,2.50000000,25,-2143,44.94,32.22,0.015,1.877,0.01133100,0.00887100,0.00591000,0.00201600,0.00149700,0.00124400,0.00010500,0.00010400,0.01250995,0.00961062,0.00609318,0.00212346,0.00148315,0.00134870,0.00012924,0.00013582,moby
753007,20.81716700,-157.19016700,2018-01-13 00:13:00,moby264,A2018013001500.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_753007_B5.tgz,2.20000000,25,394,49.14,49.94,0.019,2.511,0.01301600,0.00987300,0.00635100,0.00221700,0.00161500,0.00134300,0.00014200,0.00014100,0.01322681,0.00990579,0.00653322,0.00218972,0.00152825,0.00138973,0.00012653,0.00013310,moby
753008,20.81716700,-157.19016700,2018-01-14 22:35:09,moby264,A2018015000500.L2_LAC.R0000033216_14343_753008.hdf_OCVAL.nc_valtarg_B5.tgz,1.70000000,25,5531,47.32,32.28,0.011,3.615,0.01259100,0.00954400,0.00628100,0.00216200,0.00160600,0.00130500,0.00013000,0.00012600,0.01210821,0.00917232,0.00602811,0.00193067,0.00131537,0.00118877,0.00007787,0.00008135,moby
753009,20.81716700,-157.19016700,2018-01-16 22:35:09,moby264,A2018016235500.L2_LAC.R0000033216_14343_753009.hdf_OCVAL.nc_valtarg_B5.tgz,5.40000000,25,4795,45.61,7.03,0.015,6.747,0.01122300,0.00865700,0.00580800,0.00187300,0.00138500,0.00112200,0.00010900,0.00013300,0.01193789,0.00899400,0.00605421,0.00204017,0.00142375,0.00129517,0.00011077,0.00011757,moby
753015,20.81716700,-157.19016700,2018-01-30 00:12:01,moby264,A2018029232000.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_753015_B5.tgz,2.70000000,25,-2841,39.94,49.72,0.014,1.636,0.01162500,0.00883900,0.00583100,0.00198600,0.00142800,0.00109800,0.00004700,0.00005600,0.01407446,0.01037104,0.00653753,0.00229346,0.00159661,0.00145085,0.00013327,0.00013883,moby
753018,20.81716700,-157.19016700,2018-02-10 21:06:07,moby264,A2018041234500.L2_LAC.R0000033216_14343_753018.hdf_OCVAL.nc_valtarg_B5.tgz,5.00000000,25,9787,38.54,6.97,0.016,5.014,0.00894400,0.00748000,0.00529200,0.00173800,0.00124700,0.00101600,0.00014800,0.00017700,0.01064010,0.00847516,0.00576443,0.00197298,0.00138095,0.00125722,0.00010660,0.00011237,moby
753020,20.81716700,-157.19016700,2018-02-12 22:36:08,moby264,A2018043233500.L2_LAC.R0000033216_14343_753020.hdf_OCVAL.nc_valtarg_B5.tgz,1.50000000,25,3652,36.75,32.22,0.018,2.683,0.01037500,0.00849500,0.00578500,0.00193400,0.00140800,0.00111900,0.00008800,0.00009800,0.01132314,0.00899713,0.00610095,0.00206002,0.00144276,0.00131364,0.00010954,0.00011166,moby
753022,20.81716700,-157.19016700,2018-02-20 00:14:34,moby264,A2018050234000.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_753022_B5.tgz,7.70000000,25,-1883,35.15,20.49,0.042,3.069,0.00917300,0.00702700,0.00495100,0.00161000,0.00116800,0.00091100,0.00008400,0.00010300,0.01088190,0.00805953,0.00528587,0.00191699,0.00134815,0.00122942,0.00010970,0.00011865,moby
753024,20.81716700,-157.19016700,2018-03-06 00:14:34,moby264,A2018064235500.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_753024_B5.tgz,5.90000000,25,-1141,32.41,7.12,0.009,8.061,0.01179200,0.00909700,0.00617200,0.00223900,0.00166800,0.00134900,0.00022300,0.00022600,0.01221423,0.00891466,0.00570485,0.00201657,0.00141180,0.00128551,0.00011609,0.00012421,moby
753030,20.81716700,-157.19016700,2018-03-17 22:35:13,moby264,A2018077002000.L2_LAC.R0000033216_20N_20N_157W_157W.hdf_OCVAL.nc_14343_753030_B5.tgz,6.00000000,25,6299,33.42,50.18,0.015,2.860,0.01262100,0.00971800,0.00626800,0.00215800,0.00154900,0.00121100,0.00004500,0.00005000,0.01124666,0.00856525,0.00581073,0.00198954,0.00138660,0.00126017,0.00010117,0.00010385,moby
753031,20.81716700,-157.19016700,2018-03-25 22:35:05,moby264,A2018084233000.L2_LAC.R0000033216_14343_753031.hdf_OCVAL.nc_valtarg_B5.tgz,5.30000000,25,3366,23.26,41.82,0.017,1.365,0.01070900,0.00829800,0.00577800,0.00215700,0.00158900,0.00125200,0.00009000,0.00011500,0.01020074,0.00754537,0.00533537,0.00206605,0.00146733,0.00134060,0.00012681,0.00013366,moby
753032,20.81716700,-157.19016700,2018-03-28 22:35:19,moby264,A2018088000000.L2_LAC.R0000033216_14343_753032.hdf_OCVAL.nc_valtarg_B5.tgz,4.00000000,25,5187,27.70,20.64,0.016,2.718,0.01283100,0.00956100,0.00632000,0.00223900,0.00164700,0.00133700,0.00012500,0.00011500,0.01401156,0.01003407,0.00629822,0.00220697,0.00154607,0.00140812,0.00013332,0.00013527,moby
753040,20.82627000,-157.19502000,2018-10-09 00:14:29,moby266,A2018281234500.L2_LAC.R0000033220_20N_20N_157W_157W.hdf_OCVAL.nc_16739_753040_B5.tgz,4.80000000,25,-1537,35.29,6.88,0.017,4.462,0.01485600,0.01095200,0.00689900,0.00252000,0.00189900,0.00152000,0.00015300,0.00015700,0.01392630,0.01004676,0.00613576,0.00211867,0.00148534,0.00135222,0.00012041,0.00012727,moby
753044,20.82106000,-157.20074000,2018-10-10 22:36:14,moby266,A2018283233500.L2_LAC.R0000033220_16739_753044.hdf_OCVAL.nc_valtarg_B5.tgz,8.00000000,25,3624,34.12,32.12,0.044,2.898,0.01331400,0.01000600,0.00639000,0.00203300,0.00145200,0.00117400,0.00016200,0.00020900,0.01372719,0.01000081,0.00640482,0.00213241,0.00150066,0.00137001,0.00012581,0.00012986,moby
753046,20.82749000,-157.19660000,2018-10-21 22:36:01,moby266,A2018294231500.L2_LAC.R0000033220_20N_20N_157W_157W.hdf_OCVAL.nc_16739_753046_B5.tgz,7.70000000,25,2536,35.55,56.06,0.020,5.742,0.01263900,0.00956500,0.00620300,0.00206300,0.00153500,0.00118300,-0.00002000,-0.00001100,0.01214588,0.00881470,0.00547169,0.00192920,0.00135049,0.00122923,0.00011523,0.00011992,moby
753048,20.81092000,-157.18679000,2018-10-31 21:06:22,moby266,A2018304235000.L2_LAC.R0000033220_16739_753048.hdf_OCVAL.nc_valtarg_B5.tgz,2.10000000,25,10111,43.24,7.30,0.008,2.211,0.01443900,0.01055900,0.00690000,0.00257200,0.00196200,0.00161000,0.00018500,0.00017900,0.01373994,0.00981462,0.00655463,0.00225925,0.00158298,0.00144211,0.00014444,0.00015281,moby
753052,20.81173000,-157.19276000,2018-11-02 22:36:13,moby266,A2018306234000.L2_LAC.R0000033220_20N_20N_157W_157W.hdf_OCVAL.nc_16739_753052_B5.tgz,3.30000000,25,3986,42.10,20.40,0.012,5.367,0.01246200,0.00931000,0.00616700,0.00212100,0.00153500,0.00122100,0.00020600,0.00022200,0.01321183,0.00964782,0.00615917,0.00220102,0.00155053,0.00141545,0.00013621,0.00014236,moby
753054,20.82363000,-157.20044000,2018-11-04 22:36:24,moby266,A2018308233000.L2_LAC.R0000033220_16739_753054.hdf_OCVAL.nc_valtarg_B5.tgz,7.00000000,25,3241,41.14,41.90,0.014,6.911,0.01183800,0.00874200,0.00572400,0.00193600,0.00142100,0.00110000,0.00007500,0.00007000,0.01198251,0.00872294,0.00566142,0.00205676,0.00144804,0.00132285,0.00012138,0.00012801,moby
753055,20.82407000,-157.20134000,2018-11-05 22:36:22,moby266,A2018310001000.L2_LAC.R0000033220_16739_753055.hdf_OCVAL.nc_valtarg_B5.tgz,6.80000000,25,5813,47.19,42.10,0.030,7.289,0.01316200,0.00992900,0.00637500,0.00210700,0.00153000,0.00118900,0.00007800,0.00010200,0.01203881,0.00899271,0.00583438,0.00211155,0.00148037,0.00134756,0.00012378,0.00012958,moby
753056,20.81847000,-157.20350000,2018-11-06 22:36:16,moby266,A2018310231500.L2_LAC.R0000033220_16739_753056.hdf_OCVAL.nc_valtarg_B5.tgz,7.70000000,25,2515,40.36,56.17,0.031,4.844,0.01130400,0.00836600,0.00554700,0.00189800,0.00139800,0.00109400,0.00000300,-0.00000700,0.01096469,0.00820471,0.00566177,0.00205733,0.00146553,0.00133938,0.00012978,0.00013576,moby
753057,20.82166000,-157.20269000,2018-11-07 22:36:22,moby266,A2018312000000.L2_LAC.R0000033220_16739_753057.hdf_OCVAL.nc_valtarg_B5.tgz,7.40000000,25,5077,45.83,20.64,0.013,1.584,0.01120500,0.00864000,0.00596900,0.00227200,0.00172900,0.00140300,0.00014300,0.00013700,0.01095399,0.00839247,0.00585731,0.00212875,0.00151377,0.00138391,0.00013565,0.00014175,moby
753061,20.82021000,-157.20329000,2018-11-09 21:06:18,moby266,A2018313234500.L2_LAC.R0000033220_16739_753061.hdf_OCVAL.nc_valtarg_B5.tgz,7.10000000,25,9744,44.61,7.15,0.016,3.485,0.01159400,0.00907200,0.00613600,0.00225700,0.00171600,0.00142000,0.00012800,0.00012000,0.01231391,0.00922918,0.00596158,0.00216939,0.00152136,0.00138602,0.00013337,0.00013966,moby
753062,20.81971000,-157.20375000,2018-11-11 21:06:22,moby266,A2018315233500.L2_LAC.R0000033220_16739_753062.hdf_OCVAL.nc_valtarg_B5.tgz,7.10000000,25,9006,43.55,32.30,0.016,8.050,0.01125000,0.00880000,0.00595500,0.00213300,0.00161500,0.00131700,0.00014100,0.00014200,0.01193219,0.00894255,0.00597580,0.00202286,0.00141780,0.00129097,0.00012917,0.00013817,moby
753063,20.82796000,-157.19365000,2018-11-12 22:36:14,moby266,A2018317001500.L2_LAC.R0000033220_16739_753063.hdf_OCVAL.nc_valtarg_B5.tgz,5.00000000,25,6186,49.59,50.08,0.012,6.061,0.01190500,0.00917600,0.00608300,0.00211400,0.00156200,0.00128200,0.00006700,0.00006300,0.01160634,0.00876986,0.00583412,0.00196087,0.00137503,0.00125208,0.00011691,0.00012290,moby
753064,20.82706000,-157.19324000,2018-11-13 22:36:18,moby266,A2018317232000.L2_LAC.R0000033220_16739_753064.hdf_OCVAL.nc_valtarg_B5.tgz,3.50000000,25,2876,42.69,49.81,0.018,4.946,0.01125900,0.00849700,0.00561200,0.00186900,0.00134900,0.00106800,-0.00001100,0.00000000,0.01213439,0.00913545,0.00586149,0.00206407,0.00144522,0.00131529,0.00012404,0.00013208,moby
753066,20.81857000,-157.20229000,2018-11-19 22:36:25,moby266,A2018324002500.L2_LAC.R0000033220_20N_20N_157W_157W.hdf_OCVAL.nc_16739_753066_B5.tgz,6.10000000,25,6543,51.65,56.46,0.033,8.501,0.01065500,0.00829100,0.00581800,0.00214800,0.00160600,0.00133300,0.00006400,0.00008800,0.01040684,0.00785391,0.00557794,0.00200464,0.00141350,0.00128942,0.00012086,0.00013427,moby
753073,20.82490000,-157.19486000,2018-12-07 22:36:14,moby266,A2018342001000.L2_LAC.R0000033220_16739_753073.hdf_OCVAL.nc_valtarg_B5.tgz,2.40000000,25,5817,51.47,42.07,0.017,7.002,0.01063300,0.00808000,0.00576000,0.00217700,0.00165000,0.00134700,0.00012900,0.00013700,0.00949575,0.00719540,0.00515503,0.00178562,0.00124228,0.00112899,0.00010347,0.00011644,moby
753074,20.82276000,-157.20024000,2018-12-11 21:06:19,moby266,A2018345234500.L2_LAC.R0000033220_16739_753074.hdf_OCVAL.nc_valtarg_B5.tgz,1.80000000,25,9741,48.67,7.24,0.026,9.528,0.00891100,0.00708200,0.00522300,0.00197500,0.00149300,0.00120300,0.00016100,0.00019400,0.00847036,0.00653455,0.00480640,0.00161788,0.00110535,0.00100077,0.00008264,0.00009619,moby
753076,20.80874000,-157.19197000,2018-12-14 22:36:27,moby266,A2018349001500.L2_LAC.R0000033220_16739_753076.hdf_OCVAL.nc_valtarg_B5.tgz,3.30000000,25,6171,52.30,49.90,0.039,8.429,0.00863500,0.00683400,0.00522000,0.00211400,0.00155800,0.00134900,0.00012600,0.00014900,0.00864114,0.00685368,0.00537504,0.00230446,0.00167396,0.00153768,0.00016116,0.00018493,moby
